852897_55_-	thdF,gidA,gidB,yyaA	89.474	19	2	0	30	48	41	23	0.032	25.1
852897_55_-	katX	93.750	16	1	0	28	43	42	27	0.032	25.1
813412_41_-	yfnI	93.750	16	1	0	78	93	42	57	0.032	25.1
81239_35_-	amyE	100.000	13	0	0	73	85	22	34	0.032	25.1
807532_114_-	rapG,phrG	94.118	17	0	1	84	100	18	33	0.032	25.1
751917_64_-	ybgE	100.000	13	0	0	28	40	37	25	0.032	25.1
732358_29_-	pepT	93.750	16	1	0	73	88	23	38	0.032	25.1
732358_29_-	gyrA	100.000	13	0	0	75	87	24	36	0.032	25.1
726020_35_-	yybH,yybI	100.000	13	0	0	7	19	39	27	0.032	25.1
722678_30_-	yqjM	90.000	20	0	2	75	94	26	43	0.032	25.1
722678_30_-	sspC	94.118	17	0	1	73	89	21	36	0.032	25.1
722678_30_-	lytA,lytB,lytC	100.000	13	0	0	75	87	30	42	0.032	25.1
716471_44_-	yfmG	90.000	20	0	2	79	98	24	41	0.032	25.1
716471_44_-	acoA,acoB,acoC,acoL	100.000	13	0	0	10	22	21	9	0.032	25.1
697187_92_-	yfjM,yfjL	100.000	13	0	0	71	83	17	29	0.032	25.1
696733_96_-	yfjM,yfjL	100.000	13	0	0	71	83	17	29	0.032	25.1
652789_37_-	yxaG,yxaH	93.750	16	1	0	45	60	46	31	0.032	25.1
652789_37_-	ywlF,ywlG	100.000	13	0	0	45	57	34	22	0.032	25.1
645978_41_+	yxaG,yxaH	93.750	16	1	0	76	91	31	46	0.032	25.1
645978_41_+	mdr	93.750	16	1	0	72	87	26	41	0.032	25.1
645089_54_-	rrnD-16S	100.000	13	0	0	76	88	29	41	0.032	25.1
640539_38_-	yabG	90.000	20	1	1	71	90	22	40	0.032	25.1
59608_39_-	pel	100.000	13	0	0	40	52	41	29	0.032	25.1
581555_45_-	X60293.1/3915-3951	93.750	16	1	0	26	41	26	11	0.032	25.1
572533_48_-	L19201.1/21887-21922	82.143	28	5	0	56	83	3	30	0.032	25.1
421675_32_-	splA,splB	94.118	17	0	1	75	91	45	30	0.032	25.1
421675_32_-	L19201.1/11616-11655	93.750	16	1	0	60	75	20	5	0.032	25.1
415093_36_-	yufN	100.000	13	0	0	77	89	37	49	0.032	25.1
404932_35_-	katE,yxiS	90.000	20	1	1	73	91	18	37	0.032	25.1
341139_58_-	ycxC,ycxB	94.118	17	0	1	65	81	16	1	0.032	25.1
310145_31_-	ykzA	82.759	29	3	2	57	83	4	32	0.032	25.1
272960_51_-	X04065.1/26-51	84.615	26	2	2	58	83	1	24	0.032	25.1
272960_51_-	deoR,dra,nupC,pdp	93.750	16	1	0	69	84	23	38	0.032	25.1
255077_68_-	yteV	100.000	13	0	0	77	89	30	42	0.032	25.1
255077_68_-	yfjQ	94.118	17	0	1	72	87	17	33	0.032	25.1
255077_68_-	amyE	100.000	13	0	0	75	87	23	35	0.032	25.1
238158_59_-	yufN	100.000	13	0	0	38	50	44	32	0.032	25.1
2147547_55_+	yfkA,yfkB,yfkC	100.000	13	0	0	74	86	25	37	0.032	25.1
2135232_35_+	xsa	90.000	20	1	1	72	90	27	46	0.032	25.1
2106324_30_+	yfjM,yfjL	82.759	29	3	2	54	81	3	30	0.032	25.1
2029612_31_+	ybgE	100.000	13	0	0	43	55	41	29	0.032	25.1
1954618_34_+	pepT	89.474	19	2	0	61	79	20	2	0.032	25.1
1944809_73_+	yfhG,yfhH	100.000	13	0	0	77	89	23	35	0.032	25.1
1934992_36_+	rapG,phrG	93.750	16	1	0	41	56	39	24	0.032	25.1
1934992_36_+	cotV,cotW,cotX	93.750	16	1	0	69	84	20	35	0.032	25.1
1933698_28_+	spoIVFA,spoIVFB	93.750	16	1	0	32	47	26	11	0.032	25.1
1933698_28_+	purA	84.615	26	2	2	42	66	42	18	0.032	25.1
1902276_38_+	sspF	90.000	20	1	1	41	60	39	21	0.032	25.1
1896595_55_+	yfiD,yfiE	100.000	13	0	0	76	88	35	47	0.032	25.1
1876921_31_+	yyzE,bglA	94.118	17	0	1	69	85	53	68	0.032	25.1
185118_43_-	ycnL	93.750	16	1	0	72	87	22	37	0.032	25.1
185118_43_-	L19201.1/70333-70354	86.957	23	1	2	59	80	1	22	0.032	25.1
185118_43_-	araE	100.000	13	0	0	51	63	18	6	0.032	25.1
1820297_65_+	pel	100.000	13	0	0	42	54	35	23	0.032	25.1
1795553_49_+	mtrA,mtrB	100.000	13	0	0	7	19	32	20	0.032	25.1
1716593_85_+	yfhK,yfhL,yfhM	100.000	13	0	0	54	66	33	21	0.032	25.1
1715263_52_+	ycnL	100.000	13	0	0	75	87	28	40	0.032	25.1
1643204_37_+	nagP	93.750	16	1	0	44	59	41	26	0.032	25.1
1643204_37_+	cotV,cotW,cotX	93.750	16	1	0	46	61	38	23	0.032	25.1
1600573_38_+	ptb,bcd,buk,lpdV,bkdAA,bkdAB,bkdB	100.000	13	0	0	67	79	34	46	0.032	25.1
1600573_38_+	ptb,bcd,buk,lpdV,bkdAA,bkdAB,bkdB	100.000	13	0	0	67	79	14	2	0.032	25.1
1600573_38_+	bmrt,bmr,bmrR	100.000	13	0	0	67	79	33	45	0.032	25.1
1600573_38_+	bmrt,bmr,bmrR	100.000	13	0	0	67	79	13	1	0.032	25.1
1572310_79_+	yxxF	90.000	20	1	1	66	84	9	28	0.032	25.1
1572310_79_+	yfhG,yfhH	93.750	16	1	0	69	84	16	31	0.032	25.1
1562066_115_+	spoVID,ysxE	100.000	13	0	0	54	66	10	22	0.032	25.1
1559135_110_+	yqjP,yqjQ,dsdA,coaA,yqjT	100.000	13	0	0	76	88	27	39	0.032	25.1
1559135_110_+	yfkA,yfkB,yfkC	100.000	13	0	0	77	89	26	38	0.032	25.1
1557192_38_+	yfiG,yfiH,yfiI	100.000	13	0	0	37	49	46	34	0.032	25.1
1535855_27_+	yycC,yycB	89.474	19	2	0	71	89	21	39	0.032	25.1
1535855_27_+	spoIVA	100.000	13	0	0	73	85	28	40	0.032	25.1
1535855_27_+	ilvD	100.000	13	0	0	42	54	43	55	0.032	25.1
1487936_36_+	mntA,mntB,mntC,mntD	84.615	26	3	1	54	79	3	27	0.032	25.1
1479020_47_+	ptb,bcd,buk,lpdV,bkdAA,bkdAB,bkdB	89.474	19	2	0	73	91	39	57	0.032	25.1
1448515_81_+	rapA,phrA	86.364	22	3	0	59	80	4	25	0.032	25.1
1439626_71_+	htpG	94.118	17	0	1	22	38	43	28	0.032	25.1
1345878_109_+	drm,punA	100.000	13	0	0	71	83	29	41	0.032	25.1
1284471_63_+	guaB	82.759	29	4	1	66	93	15	43	0.032	25.1
1227839_41_+	rrnO-16S,trnO-Ile,trnO-Ala,rrnO-23S,rrnO-5S	82.143	28	5	0	51	78	30	3	0.032	25.1
1188036_59_+	yhxA,glpP	100.000	13	0	0	26	38	86	74	0.032	25.1
1184680_17_+	ywlF,ywlG	100.000	13	0	0	77	89	23	35	0.032	25.1
1184680_17_+	yufN	100.000	13	0	0	77	89	39	51	0.032	25.1
1184680_17_+	yjbC,yjbD	94.118	17	0	1	78	93	25	41	0.032	25.1
1183360_41_+	yfiJ,yfiK	84.000	25	4	0	56	80	2	26	0.032	25.1
1183360_41_+	lonB	93.750	16	1	0	66	81	17	32	0.032	25.1
1157272_30_+	yxiA	94.118	17	0	1	67	83	16	31	0.032	25.1
1157272_30_+	ybgE	93.750	16	1	0	73	88	24	39	0.032	25.1
1118498_109_-	hemZ	100.000	13	0	0	4	16	4	16	0.032	25.1
1090148_25_-	rect,ponA	100.000	13	0	0	71	83	22	34	0.032	25.1
1071211_123_-	ycnL	86.957	23	2	1	67	88	13	35	0.032	25.1
1071211_123_-	ybgE	90.000	20	1	1	73	91	22	41	0.032	25.1
994851_31_-	csbC	93.333	15	1	0	43	57	42	28	0.11	23.3
985008_34_-	yunB	93.750	16	0	1	73	88	24	38	0.11	23.3
97886_30_-	pdhA,pdhB,pdhC,pdhD	93.333	15	1	0	71	85	24	38	0.11	23.3
97886_30_-	pdhA,pdhB,pdhC,pdhD	100.000	12	0	0	70	81	12	1	0.11	23.3
97886_30_-	pbpE,racX	100.000	12	0	0	56	67	18	29	0.11	23.3
970399_48_-	yuxH	88.889	18	2	0	66	83	17	34	0.11	23.3
950196_84_-	yfhK,yfhL,yfhM	100.000	12	0	0	11	22	31	20	0.11	23.3
941577_146_-	ahpC,ahpF	100.000	12	0	0	78	89	40	51	0.11	23.3
938322_66_-	yqxD,dnaG,sigA	85.714	21	3	0	22	42	38	18	0.11	23.3
938322_66_-	dacF,spoIIAA,spoIIAB,sigF	85.714	21	3	0	67	87	17	37	0.11	23.3
935841_45_-	X00547.1/224-259	100.000	12	0	0	57	68	12	23	0.11	23.3
935841_45_-	luxS	93.750	16	0	1	4	18	25	40	0.11	23.3
935841_45_-	luxS	88.889	18	2	0	3	20	39	22	0.11	23.3
935841_45_-	azlB,azlC,azlD,brnQ,yrdK	100.000	12	0	0	10	21	27	38	0.11	23.3
931285_30_+	sacB,yveB,yveA	88.889	18	2	0	8	25	39	22	0.11	23.3
91656_65_-	ycsD	100.000	12	0	0	5	16	25	14	0.11	23.3
91656_65_-	comER	100.000	12	0	0	80	91	28	39	0.11	23.3
908554_38_-	yqxD,dnaG,sigA	86.364	22	1	2	77	98	46	27	0.11	23.3
908554_38_-	clpP	100.000	12	0	0	5	16	18	7	0.11	23.3
907100_69_-	motA,motB	100.000	12	0	0	34	45	46	35	0.11	23.3
907100_69_-	cotV,cotW,cotX	93.750	16	0	1	30	45	41	27	0.11	23.3
901945_31_-	yxeE	100.000	12	0	0	58	69	31	20	0.11	23.3
895727_46_-	csbC	100.000	12	0	0	41	52	44	33	0.11	23.3
890258_34_-	yfmQ	100.000	12	0	0	39	50	44	33	0.11	23.3
890258_34_-	ftsA,ftsZ	93.333	15	1	0	37	51	49	35	0.11	23.3
884103_32_-	cydA,cydB,cydC,cydD	82.143	28	3	2	55	80	29	2	0.11	23.3
857244_67_+	yfnI	89.474	19	1	1	54	71	55	37	0.11	23.3
857244_67_+	yfjQ	93.750	16	0	1	70	85	19	33	0.11	23.3
857244_67_+	spoIID	93.750	16	0	1	56	70	32	17	0.11	23.3
857244_67_+	cgeC,cgeD,cgeE	93.333	15	1	0	57	71	44	30	0.11	23.3
84877_21_-	yfkO	93.750	16	0	1	76	91	27	41	0.11	23.3
838498_90_-	yycO,yycP,yycQ	89.474	19	1	1	75	93	20	37	0.11	23.3
838498_90_-	ywsC,ywtA,ywtB,ywtC	100.000	12	0	0	76	87	26	37	0.11	23.3
838498_90_-	lytA,lytB,lytC	89.474	19	1	1	66	84	21	38	0.11	23.3
831753_84_-	yckK,yckJ,yckI	84.000	25	2	2	1	23	38	14	0.11	23.3
81239_35_-	yfjQ	93.333	15	1	0	53	67	30	16	0.11	23.3
81239_35_-	tetL,tetB	88.889	18	2	0	69	86	32	49	0.11	23.3
809514_123_-	ftsA,ftsZ	100.000	12	0	0	66	77	19	8	0.11	23.3
807951_5_-	dppA,dppB,dppC,dppD,dppE	93.750	16	0	1	34	48	36	21	0.11	23.3
807532_114_-	motA,motB	100.000	12	0	0	61	72	31	20	0.11	23.3
79407_76_-	X55791.1/1233-1270	100.000	12	0	0	69	80	24	35	0.11	23.3
786359_27_+	X00547.1/1104-1134	84.615	26	1	2	4	29	29	7	0.11	23.3
786359_27_+	hemE,hemH,hemY	100.000	12	0	0	18	29	22	11	0.11	23.3
774661_79_-	nagP	100.000	12	0	0	76	87	26	37	0.11	23.3
774661_79_-	cotV,cotW,cotX	100.000	12	0	0	76	87	25	36	0.11	23.3
751917_64_-	ywlF,ywlG	93.750	16	0	1	27	42	36	22	0.11	23.3
751917_64_-	yckC	100.000	12	0	0	28	39	35	24	0.11	23.3
751917_64_-	yaaD,yaaE	100.000	12	0	0	28	39	47	36	0.11	23.3
751917_64_-	Y00373.1/296-327	100.000	12	0	0	27	38	32	21	0.11	23.3
751917_64_-	trpE,trpD,trpC,trpF,trpB,trpA,hisC,tyrA,aroE	83.333	24	4	0	13	36	37	14	0.11	23.3
736860_45_+	yfmQ	82.759	29	2	2	65	91	17	44	0.11	23.3
732358_29_-	X04341.1/3727-3763	93.333	15	1	0	49	63	34	20	0.11	23.3
732358_29_-	treP,treA,treR	93.333	15	1	0	75	89	25	39	0.11	23.3
732358_29_-	gsiB	89.474	19	0	2	74	92	28	44	0.11	23.3
732358_29_-	adaA,adaB	93.750	16	0	1	76	91	64	78	0.11	23.3
726020_35_-	yqxD,dnaG,sigA	93.333	15	1	0	70	84	26	40	0.11	23.3
722678_30_-	thdF,gidA,gidB,yyaA	93.750	16	0	1	80	95	29	43	0.11	23.3
722678_30_-	dppA,dppB,dppC,dppD,dppE	100.000	12	0	0	36	47	17	6	0.11	23.3
721277_34_-	yfkA,yfkB,yfkC	100.000	12	0	0	79	90	27	38	0.11	23.3
721277_34_-	ald	100.000	12	0	0	77	88	28	39	0.11	23.3
716471_44_-	yfjP,yfjO	93.333	15	1	0	33	47	12	26	0.11	23.3
716471_44_-	asnO	93.750	16	0	1	76	91	40	54	0.11	23.3
709111_51_-	yxaG,yxaH	93.333	15	1	0	29	43	44	30	0.11	23.3
706810_102_-	cotV,cotW,cotX	93.750	16	0	1	56	70	3	18	0.11	23.3
655821_27_-	pepT	93.333	15	1	0	29	43	6	20	0.11	23.3
652789_37_-	yycC,yycB	100.000	12	0	0	50	61	34	23	0.11	23.3
652789_37_-	yfjN	100.000	12	0	0	37	48	13	24	0.11	23.3
645978_41_+	yvgR,yvgQ	100.000	12	0	0	75	86	29	40	0.11	23.3
645978_41_+	ypjB	100.000	12	0	0	76	87	22	33	0.11	23.3
645089_54_-	yjbC,yjbD	100.000	12	0	0	74	85	26	37	0.11	23.3
645089_54_-	ybdO	100.000	12	0	0	78	89	28	39	0.11	23.3
645089_54_-	ald	93.333	15	1	0	73	87	29	43	0.11	23.3
640539_38_-	ykuD	100.000	12	0	0	77	88	19	30	0.11	23.3
640539_38_-	ybaK,cwlD	100.000	12	0	0	73	84	21	32	0.11	23.3
640539_38_-	yaaD,yaaE	84.000	25	3	1	66	89	23	47	0.11	23.3
640539_38_-	X68192.1/1637-1678	85.714	21	3	0	65	85	22	42	0.11	23.3
640539_38_-	mtrA,mtrB	89.474	19	1	1	80	97	25	43	0.11	23.3
640539_38_-	cotV,cotW,cotX	100.000	12	0	0	78	89	28	39	0.11	23.3
63853_37_+	ytrA,ytrB,ytrC,ytrD,ytrE,ytrF	100.000	12	0	0	73	84	22	33	0.11	23.3
63853_37_+	glpT,glpQ	100.000	12	0	0	47	58	36	25	0.11	23.3
63853_37_+	cggR,gapA,pgk,tpiA,pgm,eno	93.750	16	0	1	73	88	27	41	0.11	23.3
59608_39_-	rrnD-16S	100.000	12	0	0	78	89	30	41	0.11	23.3
59608_39_-	ald	100.000	12	0	0	45	56	44	33	0.11	23.3
592709_45_-	yqjM	100.000	12	0	0	81	92	33	44	0.11	23.3
591624_39_-	yxeF,yxeG,yxeH	100.000	12	0	0	38	49	44	33	0.11	23.3
581555_45_-	ytrA,ytrB,ytrC,ytrD,ytrE,ytrF	93.750	16	0	1	71	86	21	35	0.11	23.3
581555_45_-	nagP	93.333	15	1	0	70	84	23	37	0.11	23.3
581555_45_-	cotV,cotW,cotX	93.333	15	1	0	70	84	22	36	0.11	23.3
572533_48_-	M87049.1/80319-80294	84.000	25	3	1	60	83	1	25	0.11	23.3
564441_44_-	yydF,yydG,yydH,yydI,yydJ	100.000	12	0	0	80	91	27	38	0.11	23.3
553982_144_-	X00547.1/224-259	100.000	12	0	0	76	87	25	36	0.11	23.3
553982_144_-	comC	93.333	15	1	0	72	86	20	34	0.11	23.3
526627_26_-	yweA	93.333	15	1	0	74	88	26	40	0.11	23.3
482844_50_-	soj,spo0J	100.000	12	0	0	89	100	37	26	0.11	23.3
474563_42_+	yybH,yybI	100.000	12	0	0	10	21	22	11	0.11	23.3
474563_42_+	yfnA	93.333	15	1	0	73	87	27	41	0.11	23.3
4363_52_-	rapC,phrC	93.333	15	1	0	84	98	44	30	0.11	23.3
421675_32_-	ptb,bcd,buk,lpdV,bkdAA,bkdAB,bkdB	100.000	12	0	0	82	93	50	39	0.11	23.3
421675_32_-	M58752.1/2573-2598	100.000	12	0	0	78	89	9	20	0.11	23.3
417283_34_-	spoVS	100.000	12	0	0	12	23	36	25	0.11	23.3
415093_36_-	yxaG,yxaH	93.333	15	1	0	75	89	31	45	0.11	23.3
415093_36_-	ywlF,ywlG	100.000	12	0	0	78	89	22	33	0.11	23.3
415093_36_-	spoVS	93.333	15	1	0	77	91	35	49	0.11	23.3
415093_36_-	rapA,phrA	93.333	15	1	0	66	80	15	1	0.11	23.3
404932_35_-	yurR,yurQ,yurP,yurO,yurN,yurM,yurL	93.333	15	1	0	73	87	25	39	0.11	23.3
355880_32_-	dnaA,dnaN	100.000	12	0	0	46	57	35	24	0.11	23.3
355880_32_-	cysK	93.333	15	1	0	86	100	20	34	0.11	23.3
341139_58_-	yfhF,yfhE,yfhD	100.000	12	0	0	77	88	33	44	0.11	23.3
317027_82_-	yufN	100.000	12	0	0	39	50	41	30	0.11	23.3
317027_82_-	cah	100.000	12	0	0	8	19	40	29	0.11	23.3
310145_31_-	ycbC,ycbD,ycbE,ycbF,ycbG,ycbH,ycbJ	93.750	16	0	1	74	89	29	43	0.11	23.3
290766_83_-	rapC,phrC	88.889	18	2	0	74	91	27	44	0.11	23.3
286706_144_-	adaA,adaB	93.333	15	1	0	10	24	42	56	0.11	23.3
272960_51_-	yjcP,yjcQ	82.143	28	3	1	58	85	3	28	0.11	23.3
255077_68_-	yoaW	85.714	21	3	0	67	87	24	44	0.11	23.3
255077_68_-	cydA,cydB,cydC,cydD	93.333	15	1	0	73	87	20	34	0.11	23.3
238158_59_-	rapA,phrA	100.000	12	0	0	16	27	32	21	0.11	23.3
238158_59_-	narK,fnr	100.000	12	0	0	66	77	28	39	0.11	23.3
2147547_55_+	yqjP,yqjQ,dsdA,coaA,yqjT	100.000	12	0	0	75	86	28	39	0.11	23.3
2133111_34_+	tetL,tetB	100.000	12	0	0	74	85	38	49	0.11	23.3
2133111_34_+	motA,motB	100.000	12	0	0	71	82	27	38	0.11	23.3
2133111_34_+	asnO	100.000	12	0	0	74	85	40	51	0.11	23.3
210742_93_-	yxlJ,yxzF	100.000	12	0	0	46	57	31	20	0.11	23.3
2106324_30_+	yfjP,yfjO	93.333	15	1	0	66	80	15	1	0.11	23.3
2106324_30_+	degS,degt	100.000	12	0	0	70	81	24	35	0.11	23.3
2106324_30_+	cgeC,cgeD,cgeE	89.474	19	0	2	71	87	30	48	0.11	23.3
20345_31_-	yteV	100.000	12	0	0	77	88	30	41	0.11	23.3
2029612_31_+	sipT	100.000	12	0	0	44	55	45	34	0.11	23.3
2029612_31_+	ald	93.333	15	1	0	47	61	40	26	0.11	23.3
2002163_77_-	yydF,yydG,yydH,yydI,yydJ	100.000	12	0	0	71	82	20	31	0.11	23.3
2002163_77_-	licB,licC,licA,licH	100.000	12	0	0	76	87	25	36	0.11	23.3
2002163_77_-	bioW,bioA,bioF,bioD,bioB,bioI,ytbQ	80.556	36	2	4	56	86	7	42	0.11	23.3
1993331_51_-	X06174.1/1416-1462	93.333	15	1	0	79	93	31	45	0.11	23.3
1980523_35_+	yfkO	80.000	35	4	3	46	78	37	4	0.11	23.3
1978175_36_+	ywlF,ywlG	88.889	18	2	0	47	64	33	16	0.11	23.3
1978175_36_+	sspA	88.889	18	2	0	63	80	13	30	0.11	23.3
1963559_75_+	yqjP,yqjQ,dsdA,coaA,yqjT	85.714	21	3	0	67	87	18	38	0.11	23.3
1963559_75_+	yqfS,yqft	93.333	15	1	0	80	94	31	45	0.11	23.3
1963559_75_+	gspA	93.333	15	1	0	76	90	27	41	0.11	23.3
1957646_47_+	yybS,yybT,rplI	78.947	38	4	4	45	80	37	2	0.11	23.3
1957646_47_+	sspC	100.000	12	0	0	44	55	34	23	0.11	23.3
1957646_47_+	araA,araB,araD,araL,araM,araN,araP,araQ,abfA	100.000	12	0	0	12	23	32	21	0.11	23.3
1954618_34_+	yfjS	93.333	15	1	0	43	57	40	26	0.11	23.3
1934992_36_+	cysH,cysP,sat,cysC,ylnD,ylnE,ylnF	93.333	15	1	0	69	83	22	36	0.11	23.3
1933698_28_+	sipT	100.000	12	0	0	33	44	12	1	0.11	23.3
1933698_28_+	mbl,flhO,flhP	100.000	12	0	0	36	47	7	18	0.11	23.3
1918896_46_+	yocK	86.364	22	1	2	72	93	30	49	0.11	23.3
1918896_46_+	ydbA	89.474	19	0	2	74	91	29	46	0.11	23.3
1918896_46_+	pyrR	100.000	12	0	0	56	67	23	12	0.11	23.3
1918896_46_+	lytA,lytB,lytC	93.750	16	0	1	76	91	33	47	0.11	23.3
1914704_31_+	dacF,spoIIAA,spoIIAB,sigF	100.000	12	0	0	77	88	28	39	0.11	23.3
191055_26_-	X68192.1/1504-1542	84.000	25	3	1	47	71	38	15	0.11	23.3
1902276_38_+	mdr	93.333	15	1	0	42	56	41	27	0.11	23.3
1896595_55_+	ytxG,ytxH,ytxJ	93.750	16	0	1	78	93	28	42	0.11	23.3
1896595_55_+	gapB,speD	93.333	15	1	0	77	91	52	66	0.11	23.3
1880889_38_-	X00547.1/224-259	82.759	29	1	3	47	73	33	7	0.11	23.3
1880889_38_-	safA,coxA	100.000	12	0	0	47	58	40	29	0.11	23.3
1880889_38_-	pel	100.000	12	0	0	1	12	34	23	0.11	23.3
1876921_31_+	yfjR	100.000	12	0	0	79	90	27	38	0.11	23.3
1876921_31_+	natA,natB	89.474	19	1	1	80	97	17	35	0.11	23.3
1870609_41_+	yoaW	89.474	19	0	2	74	92	29	45	0.11	23.3
1870609_41_+	yhxA,glpP	86.364	22	1	2	23	44	85	66	0.11	23.3
1862003_118_+	yfkJ,yfkI,yfkH	100.000	12	0	0	79	90	31	42	0.11	23.3
185118_43_-	yxeF,yxeG,yxeH	100.000	12	0	0	59	70	13	2	0.11	23.3
185118_43_-	ftsA,ftsZ	93.333	15	1	0	16	30	11	25	0.11	23.3
1843375_38_+	ahpC,ahpF	100.000	12	0	0	63	74	1	12	0.11	23.3
1840330_75_+	ybaK,cwlD	100.000	12	0	0	76	87	25	36	0.11	23.3
1840330_75_+	spoVAA,spoVAB,spoVAC,spoVAD,spoVAE,spoVAF,lysA	88.889	18	2	0	23	40	36	19	0.11	23.3
1820297_65_+	yjbC,yjbD	88.889	18	2	0	63	80	19	2	0.11	23.3
1820297_65_+	metS	100.000	12	0	0	46	57	47	36	0.11	23.3
1820297_65_+	M58752.1/2573-2598	89.474	19	0	2	16	34	4	20	0.11	23.3
1808632_31_+	yfjS	86.364	22	1	2	48	68	23	3	0.11	23.3
1808632_31_+	yfjR	86.364	22	1	2	48	68	9	29	0.11	23.3
1784334_41_+	nagP	93.333	15	1	0	40	54	41	27	0.11	23.3
1767368_88_+	pepT	93.750	16	0	1	75	90	25	39	0.11	23.3
